id,x,y,height,new_height,depth,parent0,parent1,active,gate_admitted,free_coefficient,dormant_coefficient,retired_coefficient,conformity_origin,sigma_sq,delta_pooled,sigma_pooled,lambda_v,prior_mean,admit_a,current_n_points,current_fit_points,current_xTx,current_fit_xTx,current_keff
4120,0.84375,0.53125,288.9614255,288.9614255,5,3733,3552,1,1,1,0,0,1,3731.722869,209.1062926,2960.762614,6.97780782e-05,0,54.22102778,19,19,0.0002679727394,0.0002679727394,2.375879677
4121,0.78125,0.53125,180.521895,180.521895,5,3733,3506,1,0,0,0,0,1,14.2661764,0,0,0,0,0,1207,604,0.07009586674,0.07009586669,4.764281285
4122,0.78125,0.59375,214.3743378,202.2481908,5,3733,3555,0,0,0,0,0,0,3.221920855,-12.03399935,3.221196667,6.97780782e-05,0,0,2543,1265,0.3103738562,0.3103738559,26.41028769
4123,0.875,0.53125,223.2688902,223.2688902,5,3552,3753,1,1,1,0,0,1,1669.40892,141.5573999,1652.548979,3.488409464e-05,0,106.3292165,9,9,0.0005990144104,0.0005990144104,1.892305855
4124,0.84375,0.5625,167.4530642,171.6086417,5,3753,3733,0,0,0,0,0,0,1057.053442,-5.540933066,984.4418413,6.97780782e-05,0,0,37,20,0.0009460259622,0.00094602596,2.685797059
4125,0.875,0.59375,183.9445669,189.7335187,5,3753,3544,0,0,0,0,0,0,417.6568,-3.453246625,405.829591,6.97780782e-05,0,0,61,28,0.002394310352,0.002394310346,7.175172817
4126,0.90625,0.5625,213.6192681,165.6210101,5,3753,3732,0,0,0,0,0,0,725.2705633,-62.98735001,690.3341426,6.97780782e-05,0,0,121,61,0.001378795791,0.001378795783,4.185925989
4127,0.890625,0.578125,198.7819175,181.2547629,6,3804,3753,0,0,0,0,0,0,273.8718208,-29.64279977,269.9397711,5.318691117e-05,0,0,124,56,0.003651343162,0.003651343137,16.07058379
4128,0.921875,0.59375,264.7791307,247.4819267,6,3869,3804,0,0,0,0,0,0,1105.616082,40.85158045,1044.211926,5.318691117e-05,0,0,37,22,0.0009044730957,0.0009044730903,8.012140338
4129,0.95703125,0.98828125,217.2849072,217.2849072,8,3824,3960,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
4130,0.95703125,0.99609375,689.754674,689.754674,8,3960,3841,0,0,0,0,0,0,1e+300,552.9630104,417.1007333,0,0,0,8,5,0,0,0
4131,0.96484375,0.99609375,141.7337886,141.7337886,8,3960,3787,0,0,0,0,0,0,1e+300,675.775565,2845.562952,0,0,0,17,10,0,0,0
4132,0.96484375,0.98828125,191.2953499,191.2953499,8,3960,3840,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
4133,0.96484375,1,377.968672,310.9378961,8,3787,3961,0,0,0,0,0,0,780.0719751,-146.184289,695.147881,0.0001566098394,0,0,17,10,0.001281932991,0.001281932988,0.6011328426
4134,0.9609375,0.99609375,415.7442313,602.7103645,8,3961,3960,0,0,0,0,0,0,561.2804256,185.4266585,515.929198,0.0001566098394,0,0,25,15,0.00178164061,0.001781640608,0.8035994815
4135,0.95703125,1,925.9895573,523.0698947,8,3961,3841,0,0,0,0,0,0,311369.699,32.04391797,6256.982178,0.0001566098394,0,0,8,5,3.211616298e-06,3.211615038e-06,1.481981051
4136,0.125,0.28125,-209.9758802,-210.0567037,5,3514,3597,0,0,0,0,0,0,1.903637707,-0.2133467016,1.903384877,6.97780782e-05,0,0,747,378,0.5253100399,0.5253100397,2.919971802
4137,0.09375,0.3125,-367.7264874,-219.5782342,5,3597,3573,0,0,0,0,0,0,1625.746591,146.6532668,1460.109607,6.97780782e-05,0,0,6,2,0.0006151020124,0.0006151020123,0.01066525802
4138,0.125,0.34375,-186.5293838,-97.75481867,5,3597,3510,0,0,0,0,0,0,11.70288092,88.12276355,11.69333209,6.97780782e-05,0,0,229,114,0.08544904512,0.08544904509,0.3832557181
4139,0.21875,0.28125,-39.24224257,-28.8786732,5,3493,3572,0,0,0,0,0,0,0.3500554023,10.19840563,0.350046852,6.97780782e-05,0,0,3633,1805,2.856690665,2.856690664,9.99990105
4140,0.15625,0.28125,-153.0646677,-126.0493034,5,3572,3514,0,0,0,0,0,0,1.323528488,26.87196089,1.323406267,6.97780782e-05,0,0,2397,1198,0.7555560828,0.7555560824,9.914263737
4141,0.15625,0.34375,-129.6181712,-135.5574175,5,3572,3510,0,0,0,0,0,0,0.4215016634,-6.601928052,0.4214892667,6.97780782e-05,0,0,1858,944,2.372469878,2.372469878,9.152601461
4142,0.21875,0.34375,-36.33708388,-32.90107934,5,3572,3529,0,0,0,0,0,0,0.5117651385,3.279638698,0.511746864,6.97780782e-05,0,0,3618,1820,1.954021337,1.954021336,8.900990821
4143,0.15625,0.3125,-141.3414194,-90.08869764,5,3597,3572,0,0,0,0,0,0,1.299406048,50.84967925,1.299288242,6.97780782e-05,0,0,958,483,0.7695823805,0.7695823803,3.368318481
4144,0.109375,0.359375,-265.4046874,-258.06206,6,3510,3773,0,0,0,0,0,0,13.67749088,6.009594215,13.66754823,5.318691117e-05,0,0,30,17,0.07311282523,0.07311282523,1.091962291
4145,0.109375,0.328125,-277.1279356,-368.3909526,6,3773,3597,0,0,0,0,0,0,28.38777816,-92.33641096,28.34498125,5.318691117e-05,0,0,12,7,0.03522642718,0.03522642718,1.716575775
4146,0.078125,0.328125,-446.601791,-446.601791,6,3773,3573,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
4147,0.078125,0.359375,-426.0475268,-446.6448948,6,3773,3577,0,0,0,0,0,0,6.002847816,-16.32096772,6.000931881,5.318691117e-05,0,0,18,10,0.1665875982,0.1665875982,2.045380207
4148,0.0625,0.359375,-506.3689465,-488.1299909,6,3577,3917,0,0,0,0,0,0,510.204177,-16.46806087,496.724957,5.318691117e-05,0,0,2,1,0.001959999634,0.001959999634,0.4701768144
4149,0.078125,0.34375,-436.3246589,-436.3246589,6,3917,3773,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
4150,0.0625,0.328125,-526.9232107,-526.9232107,6,3917,3573,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
4151,0.046875,0.34375,-596.9674983,-440.5757119,6,3917,3776,0,0,0,0,0,0,571.35762,121.2631775,554.5068516,5.318691117e-05,0,0,2,1,0.001750217316,0.001750217315,0.4198529368
4152,0.46875,0.53125,121.7183934,129.1711816,5,3488,3630,0,0,0,0,0,0,44.20659253,8.669672663,44.07064995,6.97780782e-05,0,0,126,64,0.02262106041,0.02262106039,3.405726134
4153,0.40625,0.53125,122.3200937,134.4157498,5,3630,3528,0,0,0,0,0,0,18.33138887,13.21368624,18.30797061,6.97780782e-05,0,0,52,27,0.05455124035,0.05455124034,6.154834411
4154,0.40625,0.59375,89.39844297,102.0291107,5,3630,3516,0,0,0,0,0,0,247.6332072,16.53982515,243.4269431,6.97780782e-05,0,0,10,4,0.004038230621,0.004038230619,1.176255166
4155,0.46875,0.59375,92.92366707,118.5137834,5,3630,3547,0,0,0,0,0,0,66.98250432,29.25265455,66.67089055,6.97780782e-05,0,0,83,41,0.01492927161,0.01492927158,5.380299352
4156,0.46875,0.625,78.52630392,159.7342102,5,3547,3684,0,0,0,0,0,0,684.6841743,16.65579523,653.4642994,6.97780782e-05,0,0,8,4,0.001460527404,0.001460527403,0.9508937985
4157,0.4375,0.59375,91.16105502,162.043775,5,3684,3630,0,0,0,0,0,0,8.190277368e+12,5.231091701,14331.14846,6.97780782e-05,0,0,1,0,1.220959871e-13,0,0.1220959871
4158,0.40625,0.625,75.00107982,59.72447305,5,3684,3516,0,0,0,0,0,0,1897.348016,-79.58209852,1675.52035,6.97780782e-05,0,0,5,1,0.000527051438,0.0005270514366,0.2233798803
4159,0.40625,0.65625,103.9927255,-5.187546254,5,3516,3633,0,0,0,0,0,0,9891.004694,-105.4843128,5852.058482,6.97780782e-05,0,0,4,1,0.0001011019639,0.0001011019637,0.04284998194
4160,0.40625,0.71875,281.5377873,49.82056682,5,3633,3548,0,0,0,0,0,0,30291.09106,-76.9807174,9728.470114,6.97780782e-05,0,0,1,1,3.301300697e-05,3.301300697e-05,0.08234264536
4161,0.46875,0.71875,165.5012409,159.0223261,5,3633,3504,0,0,0,0,0,0,914.1683875,-5.90162602,859.3513019,6.97780782e-05,0,0,7,4,0.001093890375,0.001093890373,1.875052486
4162,0.46875,0.65625,107.5179496,157.0664656,5,3633,3547,0,0,0,0,0,0,837.682931,52.99785569,791.4227628,6.97780782e-05,0,0,14,7,0.001193769102,0.0011937691,0.7543299357
4163,0.4375,0.65625,105.7553375,176.6362636,5,3684,3633,0,0,0,0,0,0,1459.516533,5.016099233,1324.614773,6.97780782e-05,0,0,12,5,0.0006851583914,0.0006851583912,0.5955221728
4164,0,0.546875,-480.5644338,-480.5644338,6,3585,4063,1,1,1,0,0,1,788.4282892,115.482906,756.6969062,5.318691117e-05,0,105.3282584,62,62,0.001268346169,0.001268346169,9.221857419
4165,0.015625,0.53125,-475.5358501,-344.2951336,6,4063,3858,0,0,0,0,0,0,134.8394481,268.0691544,133.8793067,5.318691117e-05,0,0,422,209,0.00741622733,0.007416227284,11.67778015
4166,0,0.515625,-501.7386481,-362.9803342,6,4063,3489,0,0,0,0,0,0,64.96704294,281.5090432,64.74332908,5.318691117e-05,0,0,329,168,0.01539241983,0.01539241978,0.473062064
4167,0.0234375,0.5390625,-462.4344511,-407.0678869,7,3858,4064,0,0,0,0,0,0,177.2727319,123.5915191,174.4582949,9.100347434e-05,0,0,163,86,0.005641025492,0.005641025464,18.73480328
4168,0.0078125,0.5390625,-459.1090647,-542.9332155,7,4064,4063,0,0,0,0,0,0,178.6859535,158.4901273,175.826826,9.100347434e-05,0,0,217,114,0.0055964108,0.005596410769,19.3148346
4169,0.0078125,0.5546875,-517.0095452,-517.0095452,7,4064,3585,1,0,0,0,0,1,3150.506151,0,0,0,0,0,64,31,0.0003174093152,0.0003174093118,2.689186557
4170,0.046875,0.578125,-312.5482386,-312.5482386,6,3581,3859,1,0,0,0,0,1,37.99542835,0,0,0,0,0,389,194,0.02631895582,0.02631895577,12.45639038
4171,0.015625,0.578125,-508.2842776,-508.2842776,6,3859,3585,1,1,1,0,0,1,6.929733066,-206.625614,25.87434841,6.096570132e-05,0,91.36694889,672,672,0.1443057028,0.1443057028,2.228721989
4172,0.015625,0.609375,-345.6308993,-345.6308993,6,3859,3522,1,1,1,0,0,1,230.0191764,-30.91254739,275.4608489,5.318691117e-05,0,77.45871186,122,122,0.004347463614,0.004347463614,8.661825416
4173,0.09375,0.65625,-134.6954501,-134.6954501,5,3517,3582,1,0,0,0,0,1,0.7983136485,0,0,0,0,0,2193,1085,1.25264049,1.25264049,5.344752955
4174,0.03125,0.65625,-239.9170667,-239.9170667,5,3582,3522,1,0,0,0,0,1,18.33246029,0,0,0,0,0,585,292,0.05454805216,0.0545480521,3.820290813
4175,0.03125,0.71875,-179.1026769,-179.1026769,5,3582,3497,1,0,0,0,0,1,24.55513399,0,0,0,0,0,319,164,0.04072468106,0.04072468103,0.9809234914
4176,0.09375,0.71875,-116.2342988,-116.2342988,5,3582,3521,1,0,0,0,0,1,2.201822296,0,0,0,0,0,1072,527,0.4541692587,0.4541692586,4.043345499
4177,0.03125,0.625,-270.3242616,-270.3242616,5,3522,3584,1,0,0,0,0,1,58.76337754,0,0,0,0,0,363,183,0.01701740168,0.01701740166,16.57477794
4178,0.0625,0.65625,-187.3062584,-187.3062584,5,3584,3582,1,0,0,0,0,1,1.349413606,0,0,0,0,0,1572,779,0.7410626333,0.7410626332,3.282604132
4179,0.09375,0.625,-165.1026451,-165.1026451,5,3584,3517,1,0,0,0,0,1,25.35544983,0,0,0,0,0,613,304,0.03943925298,0.03943925294,24.69786556
4180,0.0625,0.59375,-263.3997074,-263.3997074,5,3584,3581,1,0,0,0,0,1,2.100881152,0,0,0,0,0,989,500,0.4759907524,0.4759907523,2.208939493
4181,0.046875,0.609375,-266.8619845,-266.8619845,6,3859,3584,1,0,0,0,0,1,14.49670247,0,0,0,0,0,694,346,0.06898120468,0.06898120459,67.97159834
4182,0.015625,0.5625,-426.0619945,-426.0619945,6,3585,4062,1,0,0,0,0,1,1404.451408,0,0,0,0,0,69,33,0.0007120217863,0.0007120217814,3.602929413
4183,0.03125,0.578125,-376.9134633,-376.9134633,6,4062,3859,1,0,0,0,0,1,85.27130383,0,0,0,0,0,246,126,0.01172727465,0.01172727462,13.87358197
4184,0.046875,0.5625,-356.7930791,-365.8439546,6,4062,3581,0,0,0,0,0,0,282.71189,7.616984109,278.5238461,5.318691117e-05,0,0,94,44,0.003537169944,0.003537169936,7.400687791
4185,0.03125,0.546875,-439.7374464,-439.7374464,6,4062,3858,1,0,0,0,0,1,501.1017874,0,0,0,0,0,66,33,0.00199560254,0.001995602533,6.663780952
4186,0.0234375,0.5546875,-528.7639616,-528.7639616,7,4064,4062,1,0,0,0,0,1,95305.21203,0,0,0,0,0,18,8,1.049260558e-05,1.049260434e-05,0.07727850895
4187,0.1875,0.515625,-48.63474592,-48.63474592,6,3602,4043,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
4188,0.171875,0.53125,-98.55689718,-98.55689718,6,4043,3902,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
4189,0.1875,0.546875,-55.10250784,-55.10250784,6,4043,3580,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
4190,0.25,0.53125,32.84310231,32.84310231,5,3498,3627,1,0,0,0,0,1,12.51846419,0,0,0,0,0,817,411,0.07988200347,0.07988200341,0.8019325839
4191,0.21875,0.5625,-9.668181152,-15.78189841,5,3627,3580,0,0,0,0,0,0,305.0696026,-13.52894688,298.7108928,6.97780782e-05,0,0,134,63,0.003277940482,0.003277940473,5.336461318
4192,0.25,0.59375,44.46377092,85.67701272,5,3627,3527,0,0,0,0,0,0,61.10615386,43.19275306,60.84671139,6.97780782e-05,0,0,113,55,0.01636496387,0.01636496385,0.732084321
4193,0.34375,0.59375,57.13711568,138.3359546,5,3516,3631,0,0,0,0,0,0,64.01033314,80.34312151,63.72570114,6.97780782e-05,0,0,17,9,0.01562247767,0.01562247767,1.153716188
4194,0.34375,0.53125,93.48691184,162.435055,5,3631,3528,0,0,0,0,0,0,72.02874302,68.72944381,71.66853501,6.97780782e-05,0,0,28,16,0.01388334654,0.01388334653,1.120448042
4195,0.28125,0.53125,38.01054041,38.01054041,5,3631,3498,1,0,0,0,0,1,12.61605974,0,0,0,0,0,545,271,0.0792640508,0.07926405078,0.929623507
4196,0.28125,0.59375,48.68821917,17.71999566,5,3631,3527,0,0,0,0,0,0,73.46469721,-29.9337885,73.09002129,6.97780782e-05,0,0,51,25,0.01361198015,0.01361198015,0.4690160929
4197,0.28125,0.5625,43.22447475,1.79521307,5,3627,3631,0,0,0,0,0,0,74.02185537,-41.03775493,73.64148951,6.97780782e-05,0,0,51,26,0.01350952357,0.01350952357,0.4112851752
4198,0.203125,0.546875,-36.73415719,1.59776307,6,3580,3901,0,0,0,0,0,0,211.0673834,26.2193202,208.7242405,5.318691117e-05,0,0,67,31,0.004737823456,0.004737823446,6.171482703
4199,0.234375,0.546875,11.93405046,11.75629912,6,3901,3627,0,0,0,0,0,0,78.17674658,-3.538538786,77.85303524,5.318691117e-05,0,0,173,85,0.01279152745,0.01279152743,18.29529556
4200,0.234375,0.515625,10.45851157,10.45851157,6,3901,3498,1,0,0,0,0,1,18.93808983,0,0,0,0,0,627,311,0.0528036359,0.05280363584,45.93414434
4201,0.203125,0.515625,14.26364983,14.26364983,6,3901,3602,1,1,1,0,0,1,29599.59461,98.58192935,24715.8064,8.928172753e-06,0,47.4735832,1,1,3.378424647e-05,3.378424647e-05,0.07451835414
4202,0.203125,0.53125,-33.50027623,-33.50027623,6,4043,3901,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
4203,0.828125,0.546875,152.9404642,215.602598,6,3733,4120,0,0,0,0,0,0,2137.212988,-27.13448969,1919.069038,5.318691117e-05,0,0,12,7,0.0004678990843,0.0004678990809,2.068098656
4204,0.859375,0.546875,143.3259989,197.8344,6,4120,3753,0,0,0,0,0,0,10783.78139,-25.49281833,6853.128348,5.318691117e-05,0,0,10,6,9.273185018e-05,9.273184967e-05,0.3536736838
4205,0.859375,0.515625,66.33050624,249.3013071,6,4120,3552,0,0,0,0,0,0,15304.28113,123.31581,8436.817579,5.318691117e-05,0,0,12,5,6.534119385e-05,6.534119292e-05,0.3648120606
4206,0.84375,0.40625,12.29122004,140.779244,5,3537,3720,0,0,0,0,0,0,1126.550231,116.7225596,1044.447749,6.97780782e-05,0,0,2,1,0.0008876657009,0.0008876657003,0.7188781148
4207,0.78125,0.40625,81.05251716,95.94199432,5,3720,3553,0,0,0,0,0,0,8.368634918,12.35478997,8.363750928,6.97780782e-05,0,0,265,131,0.1194938015,0.1194938015,14.05732801
4208,0.78125,0.46875,113.2369897,139.1490826,5,3720,3506,0,0,0,0,0,0,9.828614638,21.4734791,9.821878579,6.97780782e-05,0,0,293,147,0.1017437388,0.1017437387,12.07020809
4209,0.84375,0.46875,42.89481607,-7.343890992,5,3720,3552,0,0,0,0,0,0,220514.892,-24.30509435,13456.61036,6.97780782e-05,0,0,2,1,4.53484112e-06,4.534840804e-06,0.01368704655
4210,0.84375,0.5,58.19661408,-31.17992621,5,3552,3752,0,0,0,0,0,0,2912.983548,-44.59338903,2420.90467,6.97780782e-05,0,0,9,4,0.0003432906447,0.0003432906438,1.07967421
4211,0.8125,0.46875,78.06590289,94.69462748,5,3752,3720,0,0,0,0,0,0,7.038713376,27.37622407,7.035258024,6.97780782e-05,0,0,32,18,0.1420714194,0.1420714194,1.398098207
4212,0.78125,0.5,128.5387877,65.81839069,5,3752,3506,0,0,0,0,0,0,22.08906525,-48.30947226,22.05507105,6.97780782e-05,0,0,391,201,0.04527126834,0.04527126832,0.5491520742
4213,0.8125,0.53125,268.9291756,268.9291756,5,3752,3733,1,1,1,0,0,1,4023.38024,138.7007226,3141.440474,6.97780782e-05,0,38.69960861,15,15,0.0002485472266,0.0002485472266,1.365811228
4214,0.828125,0.515625,101.5015931,168.3679509,6,4120,3752,0,0,0,0,0,0,2118.449797,-7.974746255,1903.927094,5.318691117e-05,0,0,15,8,0.0004720432844,0.0004720432822,2.305512575
4215,0.0234375,0.5234375,-491.9626355,-700.3926537,7,3858,4060,0,0,0,0,0,0,14.58049061,-77.54493818,14.56116975,9.100347434e-05,0,0,319,156,0.0685847978,0.06858479774,1.826334114
4216,0.0234375,0.5078125,-466.6163629,-486.0779228,7,4060,3860,0,0,0,0,0,0,14.77073019,122.3444009,14.75090221,9.100347434e-05,0,0,39,19,0.06770146006,0.06770146005,1.370140507
4217,0.0078125,0.5078125,-518.1654335,-740.2316718,7,4060,3489,0,0,0,0,0,0,100.8258581,-85.25886685,99.90914139,9.100347434e-05,0,0,353,180,0.009918090649,0.00991809059,1.794490041
4218,0.0078125,0.5234375,-488.6372491,-565.9413351,7,4060,4063,0,0,0,0,0,0,11.13444609,227.6703171,11.12317527,9.100347434e-05,0,0,616,307,0.08981138283,0.08981138271,1.694493608
4219,0.0078125,0.5,-505.4922972,-499.0281117,7,3489,4065,0,0,0,0,0,0,1329.996048,47.08374317,1186.400893,9.100347434e-05,0,0,28,13,0.0007518819332,0.0007518819268,3.669205838
4220,0.015625,0.5078125,-715.5052106,-579.078274,7,4065,4060,0,0,0,0,0,0,1405.662899,116.1558556,1246.243209,9.100347434e-05,0,0,31,14,0.0007114081198,0.0007114081135,3.916948732
4221,0.0234375,0.5,-453.9432266,-353.9018091,7,4065,3860,0,0,0,0,0,0,6586.714517,145.6595645,4118.205109,9.100347434e-05,0,0,10,3,0.0001518207594,0.0001518207574,2.057194532
4222,0.015625,0.4921875,-751.4047484,-567.1812445,7,4065,3855,0,0,0,0,0,0,13702.6384,-6.248587166,6098.225811,9.100347434e-05,0,0,7,2,7.297864621e-05,7.297864449e-05,1.059188022
4223,0.9765625,0.8515625,403.1414007,402.5040042,7,3791,4023,0,0,0,0,0,0,565.5148924,-1.537889395,537.8358072,9.100347434e-05,0,0,147,77,0.001768300028,0.001768300008,5.517333941
4224,0.9765625,0.8671875,409.2165882,439.8355722,7,4023,3845,0,0,0,0,0,0,574.0524936,29.52137883,545.5524146,9.100347434e-05,0,0,158,82,0.001742000969,0.00174200095,5.662171873
4225,0.9921875,0.8671875,416.6899031,453.7451454,7,4023,3564,0,0,0,0,0,0,952.3156336,35.79257388,876.3662053,9.100347434e-05,0,0,66,33,0.001050072019,0.001050072006,6.378062826
4226,0.984375,0.84375,403.1048983,409.5070562,6,3796,3791,0,0,0,0,0,0,20067.29843,5.716055363,9706.925654,5.318691117e-05,0,0,12,8,4.983231816e-05,4.983231626e-05,0.3965594911
4227,1,0.828125,403.0318937,387.2742567,6,3796,3771,0,0,0,0,0,0,14241.55931,-16.01495861,8103.468892,5.318691117e-05,0,0,7,4,7.021703019e-05,7.021702958e-05,0.1570235544
4228,1,0.859375,416.6534007,438.2955788,6,3564,3796,0,0,0,0,0,0,1336.342287,20.59390012,1247.66346,5.318691117e-05,0,0,66,33,0.0007483112748,0.0007483112644,5.139710794
4229,0.9921875,0.8515625,409.8791495,463.2615182,7,4023,3796,0,0,0,0,0,0,2116.135794,52.51517845,1774.424699,9.100347434e-05,0,0,71,37,0.0004725594657,0.0004725594565,3.439998901
4230,0.9921875,0.875,419.7274968,419.7274968,7,3564,4025,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
4231,0.984375,0.8671875,412.9532456,507.499027,7,4025,4023,0,0,0,0,0,0,14642.10072,87.81218481,6277.476305,9.100347434e-05,0,0,16,9,6.829621099e-05,6.829621052e-05,0.2955778947
4232,0.9765625,0.875,412.254182,465.8756132,7,4025,3845,0,0,0,0,0,0,1097.495357,46.87181023,997.835634,9.100347434e-05,0,0,18,10,0.0009111655863,0.0009111655796,3.981630229
4233,0.984375,0.8828125,443.8522605,444.3644563,7,4025,3844,0,0,0,0,0,0,908077.1056,-4.698458834,10857.20896,9.100347434e-05,0,0,2,1,1.101228072e-06,1.101227777e-06,0.05333794589
4234,0.1640625,0.5234375,-120.2840919,-120.2840919,7,3902,4051,0,0,0,0,0,0,1e+300,19.48157811,5246.30896,0,0,0,0,0,0,0,0
4235,0.1796875,0.5234375,-73.59582155,-73.59582155,7,4051,4043,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
4236,0.1796875,0.5078125,-70.36194059,-35.88443678,7,4051,3602,0,0,0,0,0,0,132.0586919,-39.87079344,130.4904834,9.100347434e-05,0,0,1,1,0.007572390623,0.007572390623,0.919308799
4237,0.140625,0.5,-113.2585407,-113.2585407,6,3526,4042,1,0,0,0,0,1,1407.650273,0,0,0,0,0,34,18,0.0007104037269,0.0007104037266,0.3362105464
4238,0.15625,0.515625,-84.97106856,-84.97106856,6,4042,3902,1,1,1,0,0,1,285287.1963,24.62045713,15599.88658,6.059441698e-05,0,94.01447557,1,1,3.505239677e-06,3.505239677e-06,0.007138332745
4239,0.171875,0.5,-63.76921562,-75.81182712,6,4042,3602,0,0,0,0,0,0,837.1532101,-2.915831156,801.4673986,5.318691117e-05,0,0,3,2,0.001194524476,0.001194524476,0.1457544786
4240,0.171875,0.453125,-84.88267812,-84.76248837,6,3575,4046,0,0,0,0,0,0,48.71416627,3.301513049,48.58827618,5.318691117e-05,0,0,34,17,0.02052790957,0.02052790956,8.529592358
4241,0.140625,0.453125,-121.6193794,-195.7730775,6,4046,3603,0,0,0,0,0,0,44.61964641,-67.34195321,44.51400661,5.318691117e-05,0,0,269,136,0.02241165227,0.02241165227,0.08259069132
4242,0.140625,0.484375,-118.3163198,-118.3163198,6,4046,3526,1,0,0,0,0,1,696.1128154,0,0,0,0,0,68,36,0.001436548757,0.001436548756,1.169893563
4243,0.171875,0.484375,-70.80703645,4.887761967,6,4046,3602,0,0,0,0,0,0,974.6450187,82.83975975,926.6110247,5.318691117e-05,0,0,3,2,0.00102601458,0.00102601458,0.1966807309
4244,0.15625,0.484375,-89.1753871,-26.14675886,6,4042,4046,0,0,0,0,0,0,3707.776293,71.98880035,3097.026634,5.318691117e-05,0,0,2,1,0.0002697034343,0.0002697034343,0.3001638654
4245,0.1640625,0.5078125,-88.73029125,-39.89790205,7,4051,4042,0,0,0,0,0,0,331.4177476,-23.70069728,321.7147764,9.100347434e-05,0,0,2,2,0.00301733992,0.00301733992,0.4055089642
4246,0.015625,0.375,-744.6583448,-765.8740671,6,3513,3914,0,0,0,0,0,0,387002.7851,-10.09641742,17930.50684,5.318691117e-05,0,0,5,1,2.583960732e-06,2.583960544e-06,0.0988703022
4247,0.03125,0.390625,-626.4605915,-647.3334773,6,3914,3798,0,0,0,0,0,0,6537.311123,-16.31362107,4850.719078,5.318691117e-05,0,0,4,2,0.0001529680906,0.0001529680892,0.7267671892
4248,0.046875,0.375,-581.9493418,-611.2856177,6,3914,3577,0,0,0,0,0,0,452.4945007,-21.76024086,441.8603429,5.318691117e-05,0,0,9,4,0.00220997161,0.002209971607,1.118166916
4249,0.03125,0.359375,-672.2788701,-526.8201694,6,3914,3776,0,0,0,0,0,0,106353.704,152.8821669,15977.12112,5.318691117e-05,0,0,6,2,9.40258743e-06,9.402587132e-06,0.004650305393
4250,0.0234375,0.3984375,-648.7162164,-648.7162164,7,3798,3980,0,0,0,0,0,0,1e+300,0,1e+300,0,0,0,0,0,0,0,0
4251,0.0234375,0.3828125,-685.5594681,-696.6459025,7,3980,3914,0,0,0,0,0,0,30604116.6,11.94527234,10984.64735,9.100347434e-05,0,0,4,1,3.267534277e-08,3.267516618e-08,0.001250265996
4252,0.0078125,0.3828125,-766.9139696,-814.828114,7,3980,3513,0,0,0,0,0,0,91230.48957,-23.11080281,9807.313543,9.100347434e-05,0,0,7,3,1.096124777e-05,1.096124666e-05,0.6889254725
4253,0,0.421875,-1062.063985,-1135.236903,6,3576,3803,0,0,0,0,0,0,737141.7057,-33.62614959,18333.98948,5.318691117e-05,0,0,9,5,1.356591266e-06,1.356589944e-06,1.314806192
4254,0.015625,0.40625,-786.4988058,-770.9977393,6,3803,3798,0,0,0,0,0,0,215134.137,30.71724265,17290.51599,5.318691117e-05,0,0,9,5,4.648262772e-06,4.648261009e-06,3.577585121
4255,0,0.390625,-904.696559,-908.2678602,6,3803,3513,0,0,0,0,0,0,1894138.825,18.20491508,18616.82377,5.318691117e-05,0,0,3,2,5.279444076e-07,5.279443767e-07,0.05240662678
4256,0.0078125,0.3984375,-845.5976824,-866.5809604,7,3980,3803,0,0,0,0,0,0,100086.6938,12.70534004,9901.498657,9.100347434e-05,0,0,3,2,9.991338133e-06,9.991337945e-06,0.9905539905
4257,0,0.71875,290.5501406,290.5501406,5,3497,3583,1,1,1,0,0,1,47.10805087,313.1407823,3768.459758,6.97780782e-05,0,162.9521897,203,203,0.02122779401,0.02122779401,0.8528825695
4258,0.03125,0.6875,-47.03772362,-47.03772362,5,3583,3582,1,1,1,0,0,1,35.2919956,-272.1446291,172.1754805,6.97780782e-05,0,80.41618941,259,259,0.02833503697,0.02833503697,1.03765941
4259,0,0.65625,33.52596708,33.52596708,5,3583,3522,1,0,0,0,0,1,868.7725919,0,0,0,0,0,27,15,0.001151049204,0.001151049202,2.376310841
4260,0,0.609375,304.0101831,304.0101831,6,3522,4061,1,1,1,0,0,1,457.9224577,520.6657716,1497.950636,5.318691117e-05,0,113.6832341,41,41,0.00218377584,0.00218377584,2.72313011
